Date,VWRP.L,SWDA.L,VUAG.L,ISF.L,EQQQ.L,VEUR.L,VJPN.L,VFEG.L,IUIT.L,IUHC.L,INRG.L,VGOV.L,IGLO.L,IBTG.L,AGGG.L,CORP.L,GHYS.L,SGLN.L,IWDP.L,ICHN.AS
2025-04-04,98.38999938964844,7570.0,76.44000244140625,786.4508056640625,33689.7890625,31.31062889099121,25.054386138916016,46.65999984741211,26.65999984741211,10.99250030517578,494.2314758300781,15.33762550354004,89.06428527832031,4.505056381225586,4.245786190032959,84.4090576171875,82.29036712646484,4540.0,1712.582763671875,4.989500045776367
2025-04-07,96.22000122070312,7419.0,74.68000030517578,752.3659057617188,32975.8203125,30.10159492492676,24.84402847290039,45.04249954223633,25.729999542236328,10.44499969482422,484.3328552246094,15.01029109954834,87.78363037109375,4.4988017082214355,4.187638759613037,83.32554626464844,81.4710922241211,4551.0,1648.6077880859375,4.654200077056885
2025-04-08,99.0500030517578,7649.0,77.30999755859375,772.7568969726562,34247.7734375,30.79690933227539,25.81921005249023,45.95750045776367,27.020000457763672,10.84000015258789,488.0323791503906,15.085649490356444,87.47315979003906,4.492306232452393,4.1755242347717285,83.02828979492188,81.95986938476562,4575.0,1675.3472900390625,4.673299789428711
2025-04-09,95.6999969482422,7385.0,74.4800033569336,750.9666137695312,32974.8203125,30.11115264892578,25.01182746887207,44.900001525878906,26.149999618530273,10.3149995803833,472.2345275878906,14.788928985595703,87.13358306884766,4.514679908752441,4.168740272521973,82.11736297607422,80.78215789794922,4691.0,1623.8671875,4.63040018081665
2025-04-10,99.16999816894533,7661.0,77.30000305175781,775.055908203125,34562.7578125,31.210269927978516,25.67816162109375,46.380001068115234,27.81999969482422,10.595000267028809,481.0333251953125,15.07387351989746,87.28882598876953,4.493749618530273,4.215259075164795,83.2967758178711,81.89004516601562,4744.0,1660.3531494140625,4.821899890899658
2025-04-11,98.8949966430664,7626.0,76.7300033569336,780.8533325195312,34305.76953125,31.348857879638672,25.62952423095703,46.77000045776367,28.059999465942383,10.645000457763672,484.5328369140625,14.88077163696289,87.735107421875,4.480517864227295,4.206536293029785,82.76939392089844,82.06227111816406,4823.0,1649.857177734375,4.862299919128418
2025-04-14,101.0199966430664,7785.0,78.4000015258789,797.3460083007812,34921.74609375,31.950984954833984,26.332334518432617,47.43000030517578,28.959999084472656,10.949999809265137,496.53118896484375,15.05974292755127,88.21051025390625,4.486772537231445,4.240941047668457,83.92003631591797,82.47655487060547,4725.0,1695.0894775390625,5.061100006103516
2025-04-15,100.9800033569336,7792.0,78.19999694824219,808.8408813476562,34911.74609375,32.19470977783203,26.490407943725582,47.29999923706055,29.0,10.9350004196167,495.23138427734375,15.01500129699707,88.22020721435547,4.492306232452393,4.246755599975586,83.96797943115234,83.01188659667969,4734.0,1706.335205078125,5.038400173187256
2025-04-16,100.44000244140624,7738.0,77.2300033569336,811.139892578125,34318.76953125,32.33089828491211,26.478246688842773,47.005001068115234,28.260000228881836,10.954999923706056,497.131103515625,15.088004112243652,88.53067779541016,4.497598648071289,4.2598395347595215,84.30358123779297,82.91412353515625,4868.0,1722.82861328125,4.960299968719482
2025-04-17,99.31500244140624,7655.0,76.2300033569336,812.139404296875,33664.7890625,32.18754196166992,26.772506713867188,47.040000915527344,27.670000076293945,10.75,497.131103515625,15.122376441955566,88.9672622680664,4.500244617462158,4.268076419830322,84.51453399658203,83.15184783935547,4832.0,1729.0762939453125,4.939700126647949
